linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,log_time,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.2738042,1777986961.273525
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.373856,1777986961.3735552
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.4739952,1777986961.4736872
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.5741212,1777986961.5737689
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.673979,1777986961.673632
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.7739103,1777986961.7737217
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.874133,1777986961.8738139
0.0,0.0,0.0,0.0,0.0,0.0,1777986961.9739885,1777986961.973716
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.0739877,1777986962.0737178
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.17392,1777986962.1736317
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.2738557,1777986962.2736208
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.3737817,1777986962.3735478
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.4739368,1777986962.473713
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.5739994,1777986962.5736735
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.673975,1777986962.673632
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.774086,1777986962.7737155
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.8739357,1777986962.8736377
0.0,0.0,0.0,0.0,0.0,0.0,1777986962.973922,1777986962.9736166
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.0740762,1777986963.0737627
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.1738791,1777986963.1735992
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.2740767,1777986963.2737577
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.374395,1777986963.3736937
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.4739842,1777986963.473692
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.5737867,1777986963.5735793
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.673889,1777986963.6735978
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.7739563,1777986963.7736933
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.8738465,1777986963.8736105
0.0,0.0,0.0,0.0,0.0,0.0,1777986963.973893,1777986963.9736083
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.0738006,1777986964.0735583
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.1735818,1777986964.1734288
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.2740452,1777986964.2737603
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.3740268,1777986964.3737624
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.473602,1777986964.473461
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.5740988,1777986964.5737712
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.6738782,1777986964.673648
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.7740428,1777986964.7737262
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.8737845,1777986964.8734791
0.0,0.0,0.0,0.0,0.0,0.0,1777986964.97374,1777986964.9735804
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.0741403,1777986965.0738091
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.1738353,1777986965.1735935
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.273899,1777986965.273582
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.3738458,1777986965.373574
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.4738934,1777986965.4735978
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.574064,1777986965.5737433
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.6741729,1777986965.6738596
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.7738516,1777986965.773574
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.8737843,1777986965.873579
0.0,0.0,0.0,0.0,0.0,0.0,1777986965.9738374,1777986965.9735703
0.0,0.0,0.0,0.0,0.0,0.0,1777986966.0738611,1777986966.0735688
0.0,0.0,0.0,0.0,0.0,0.0,1777986967.8440993,1777986967.8437428
0.0,0.0,0.0,0.0,0.0,0.0,1777986967.943993,1777986967.943781
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.0442472,1777986968.043912
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.1440244,1777986968.143732
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.2440934,1777986968.2437744
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.3439887,1777986968.343712
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.4439616,1777986968.4436216
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.5438864,1777986968.5435567
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.6439312,1777986968.6437094
0.0,0.0,0.0,0.0,0.0,0.0,1777986968.7441208,1777986968.7438095
0.0,0.0,0.0,0.0,0.0,0.0,1777986970.154148,1777986970.1537879
0.0,0.0,0.0,0.0,0.0,0.0,1777986970.2540267,1777986970.2537508
0.0,0.0,0.0,0.0,0.0,0.0,1777986970.3540876,1777986970.3537834
0.0,0.0,0.0,0.0,0.0,0.0,1777986970.4539213,1777986970.4537394
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.1838925,1777986994.1835864
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.283951,1777986994.2836773
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.3838198,1777986994.3835316
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.4838006,1777986994.4835215
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.5838885,1777986994.5835943
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.6839135,1777986994.683629
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.7838745,1777986994.7836173
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.8837295,1777986994.8834767
0.0,0.0,0.0,0.0,0.0,0.0,1777986994.983848,1777986994.9836223
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.0839293,1777986995.0836341
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.183808,1777986995.1836143
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.2839363,1777986995.2836459
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.383861,1777986995.3835697
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.4839458,1777986995.483698
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.5839,1777986995.5836678
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.6839445,1777986995.6836808
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.7838817,1777986995.7836385
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.8839936,1777986995.883705
0.0,0.0,0.0,0.0,0.0,0.0,1777986995.9841075,1777986995.9837677
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.0840201,1777986996.0836985
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.1841311,1777986996.1837137
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.2840626,1777986996.2837324
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.3839233,1777986996.383679
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.4837937,1777986996.483511
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.5838552,1777986996.5834894
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.6841636,1777986996.6836417
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.7839465,1777986996.783665
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.8837903,1777986996.883489
0.0,0.0,0.0,0.0,0.0,0.0,1777986996.9839573,1777986996.9836938
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.0838022,1777986997.083588
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.1836183,1777986997.1834395
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.2838063,1777986997.2835028
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.3838282,1777986997.3835516
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.4839368,1777986997.4836416
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.583909,1777986997.5836306
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.6836758,1777986997.6835196
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.783955,1777986997.7836673
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.883985,1777986997.883707
0.0,0.0,0.0,0.0,0.0,0.0,1777986997.9837737,1777986997.9834926
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.083874,1777986998.0836906
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.1838775,1777986998.183573
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.283774,1777986998.2836196
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.3838165,1777986998.38358
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.4839263,1777986998.4836426
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.5838625,1777986998.583622
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.683906,1777986998.683617
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.7838638,1777986998.78358
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.8839421,1777986998.8836236
0.0,0.0,0.0,0.0,0.0,0.0,1777986998.983954,1777986998.983699
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.083626,1777986999.0834305
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.1837468,1777986999.1835632
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.283649,1777986999.2834573
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.384083,1777986999.3837578
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.4840233,1777986999.483739
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.583989,1777986999.5837138
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.683984,1777986999.6836987
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.7840645,1777986999.7836273
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.8838856,1777986999.883618
0.0,0.0,0.0,0.0,0.0,0.0,1777986999.9841337,1777986999.983822
0.0,0.0,0.0,0.0,0.0,0.0,1777987000.0842173,1777987000.0838747
0.0,0.0,0.0,0.0,0.0,0.0,1777987000.183971,1777987000.1836884
0.0,0.0,0.0,0.0,0.0,0.0,1777987000.2838902,1777987000.2836454
0.0,0.0,0.0,0.0,0.0,0.0,1777987000.3841271,1777987000.3836997
0.0,0.0,0.0,0.0,0.0,0.0,1777987000.4838338,1777987000.4834995
0.0,0.0,0.0,0.0,0.0,0.0,1777987000.5837808,1777987000.5835676
0.0,0.0,0.0,0.0,0.0,0.0,1777987000.6838608,1777987000.6835408
0.0,0.0,0.0,0.0,0.0,0.0,1777987015.434071,1777987015.4337244
0.0,0.0,0.0,0.0,0.0,0.0,1777987015.5339012,1777987015.5336812
0.0,0.0,0.0,0.0,0.0,0.0,1777987015.6340158,1777987015.6336982
0.0,0.0,0.0,0.0,0.0,0.0,1777987015.7336144,1777987015.733469
0.0,0.0,0.0,0.0,0.0,0.0,1777987018.6736822,1777987018.6734507
0.0,0.0,0.0,0.0,0.0,0.0,1777987018.773837,1777987018.7735724
0.0,0.0,0.0,0.0,0.0,0.0,1777987018.873937,1777987018.8736703
0.0,0.0,0.0,0.0,0.0,0.0,1777987018.9736943,1777987018.9735386
0.0,0.0,0.0,0.0,0.0,0.0,1777987019.0740402,1777987019.073733
0.0,0.0,0.0,0.0,0.0,0.0,1777987023.4039798,1777987023.403679
0.0,0.0,0.0,0.0,0.0,0.0,1777987027.9138741,1777987027.9135604
0.0,0.0,0.0,0.0,0.0,0.0,1777987028.0139325,1777987028.0136635
0.0,0.0,0.0,0.0,0.0,0.0,1777987028.113879,1777987028.1136334
0.0,0.0,0.0,0.0,0.0,0.0,1777987028.213935,1777987028.2135878
0.0,0.0,0.0,0.0,0.0,0.0,1777987033.854048,1777987033.8537214
0.0,0.0,0.0,0.0,0.0,0.0,1777987033.9539146,1777987033.9536388
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.0538557,1777987034.053609
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.1537945,1777987034.1535385
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.253846,1777987034.2535818
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.353801,1777987034.3535516
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.4538493,1777987034.4535675
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.55368,1777987034.5534616
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.6543078,1777987034.6536908
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.7541592,1777987034.7537107
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.854118,1777987034.8537598
0.0,0.0,0.0,0.0,0.0,0.0,1777987034.9538481,1777987034.9536254
0.0,0.0,0.0,0.0,0.0,0.0,1777987035.0537796,1777987035.0535288
0.0,0.0,0.0,0.0,0.0,0.0,1777987035.1539829,1777987035.1536765
0.0,0.0,0.0,0.0,0.0,0.0,1777987035.253927,1777987035.2536147
0.0,0.0,0.0,0.0,0.0,0.0,1777987035.353874,1777987035.353626
0.0,0.0,0.0,0.0,0.0,0.0,1777987035.4540749,1777987035.4538312
0.0,0.0,0.0,0.0,0.0,0.0,1777987035.5538895,1777987035.5535958
0.0,0.0,0.0,0.0,0.0,0.0,1777987035.6539495,1777987035.6536384
0.0,0.0,0.0,0.0,0.0,0.0,1777987043.6739712,1777987043.6736794
0.0,0.0,0.0,0.0,0.0,0.0,1777987043.7740037,1777987043.7737098
0.0,0.0,0.0,0.0,0.0,0.0,1777987054.6339831,1777987054.6337273
0.0,0.0,0.0,0.0,0.0,0.0,1777987054.7336757,1777987054.7334673
0.0,0.0,0.0,0.0,0.0,0.0,1777987072.1237757,1777987072.1235735
0.0,0.0,0.0,0.0,0.0,0.0,1777987072.2240746,1777987072.2237248
0.0,0.0,0.0,0.0,0.0,0.0,1777987076.8939843,1777987076.893689
0.0,0.0,0.0,0.0,0.0,0.0,1777987076.9939356,1777987076.9936268
0.0,0.0,0.0,0.0,0.0,0.0,1777987077.0940182,1777987077.0937326
0.0,0.0,0.0,0.0,0.0,0.0,1777987082.303806,1777987082.3035743
0.0,0.0,0.0,0.0,0.0,0.0,1777987098.7339346,1777987098.733608
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.103952,1777987109.103643
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.2036319,1777987109.2034743
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.3038402,1777987109.3035176
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.4039788,1777987109.4036999
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.504056,1777987109.5037305
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.6039848,1777987109.6038072
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.7040577,1777987109.7037761
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.804045,1777987109.8037443
0.0,0.0,0.0,0.0,0.0,0.0,1777987109.904284,1777987109.9037733
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.0036855,1777987110.0034301
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.1041007,1777987110.103575
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.204233,1777987110.2036793
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.3039823,1777987110.303635
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.4038978,1777987110.403626
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.5040033,1777987110.5038168
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.6038275,1777987110.603609
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.70367,1777987110.7034767
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.8038335,1777987110.803554
0.0,0.0,0.0,0.0,0.0,0.0,1777987110.9041734,1777987110.9035645
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.0041914,1777987111.0035913
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.1041794,1777987111.10361
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.2038043,1777987111.203619
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.303846,1777987111.303601
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.4036744,1777987111.4035203
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.5040405,1777987111.5036902
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.6037908,1777987111.6034694
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.7038162,1777987111.7035713
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.8038762,1777987111.803599
0.0,0.0,0.0,0.0,0.0,0.0,1777987111.903878,1777987111.9036295
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.0038576,1777987112.003605
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.103973,1777987112.1037178
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.2040577,1777987112.2037318
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.3038871,1777987112.3035705
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.4038217,1777987112.4035697
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.5040116,1777987112.50373
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.603947,1777987112.6036422
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.7038217,1777987112.7036316
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.8041923,1777987112.8038256
0.0,0.0,0.0,0.0,0.0,0.0,1777987112.9037123,1777987112.9035213
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.003694,1777987113.0035193
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.1039193,1777987113.1035707
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.2036295,1777987113.203481
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.3039825,1777987113.3036704
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.4039273,1777987113.4036639
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.5039299,1777987113.5035956
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.604201,1777987113.603595
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.7037334,1777987113.7034683
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.803817,1777987113.8035614
0.0,0.0,0.0,0.0,0.0,0.0,1777987113.903717,1777987113.9034905
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.003804,1777987114.003578
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.1041937,1777987114.1037567
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.2039285,1777987114.2035944
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.3038645,1777987114.30366
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.4038255,1777987114.403562
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.5039942,1777987114.5036485
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.6040678,1777987114.6037269
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.7037508,1777987114.7034516
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.803977,1777987114.8037112
0.0,0.0,0.0,0.0,0.0,0.0,1777987114.9039187,1777987114.9036674
0.0,0.0,0.0,0.0,0.0,0.0,1777987115.0040061,1777987115.0035706
0.0,0.0,0.0,0.0,0.0,0.0,1777987115.103921,1777987115.1036305
0.0,0.0,0.0,0.0,0.0,0.0,1777987115.2038786,1777987115.2035916
0.0,0.0,0.0,0.0,0.0,0.0,1777987115.303914,1777987115.3035896
